MSE/test/dataloader_idx_2,MSE/train/dataloader_idx_0,MSE/val/dataloader_idx_1,acc/test/dataloader_idx_2,acc/train/dataloader_idx_0,acc/val/dataloader_idx_1,epoch,learning_rate,loss/test/dataloader_idx_2,loss/train/dataloader_idx_0,loss/val/dataloader_idx_1,step
9.098484992980957,9.426734924316406,9.358778953552246,0.09090909361839294,0.095238097012043,0.10256410390138626,22,,381.9046630859375,1107.290283203125,376.14129638671875,528
,,,,,,22,9.915274858940393e-05,,,,528
9.098484992980957,9.419023513793945,9.358778953552246,0.09090909361839294,0.095238097012043,0.10256410390138626,23,,380.39697265625,1102.9381103515625,374.6474914550781,551
,,,,,,23,9.915274858940393e-05,,,,551
9.098484992980957,9.411311149597168,9.358778953552246,0.09090909361839294,0.095238097012043,0.10256410390138626,24,,378.876708984375,1098.546875,373.141845703125,574
,,,,,,24,9.915274858940393e-05,,,,574
9.030303001403809,9.370180130004883,9.358778953552246,0.10101009905338287,0.09725829213857651,0.10256410390138626,25,,377.3677978515625,1094.179443359375,371.6428527832031,597
,,,,,,25,9.915274858940393e-05,,,,597
9.030303001403809,9.30334186553955,9.236640930175781,0.10101009905338287,0.09725829213857651,0.10873693972826004,26,,375.8924865722656,1089.9188232421875,370.18170166015625,620
,,,,,,26,9.915274858940393e-05,,,,620
9.030303001403809,9.30334186553955,9.244275093078613,0.10101009905338287,0.0992063507437706,0.10256410390138626,27,,374.4472961425781,1085.711669921875,368.74920654296875,643
,,,,,,27,9.915274858940393e-05,,,,643
9.030303001403809,9.28277587890625,9.244275093078613,0.10101009905338287,0.1012265533208847,0.10256410390138626,28,,372.9983825683594,1081.51171875,367.31512451171875,666
,,,,,,28,9.915274858940393e-05,,,,666
9.030303001403809,9.272493362426758,9.244275093078613,0.10101009905338287,0.0992063507437706,0.10256410390138626,29,,371.519775390625,1077.2130126953125,365.8515930175781,689
,,,,,,29,9.915274858940393e-05,,,,689
9.030303001403809,9.272493362426758,9.244275093078613,0.10101009905338287,0.0992063507437706,0.10256410390138626,30,,370.4974365234375,1074.244140625,364.8404235839844,712
,,,,,,30,7.293753151316196e-05,,,,712
9.030303001403809,9.272493362426758,9.244275093078613,0.10101009905338287,0.0992063507437706,0.10256410390138626,31,,369.48516845703125,1071.3070068359375,363.8420715332031,735
,,,,,,31,7.293753151316196e-05,,,,735
9.030303001403809,9.272493362426758,9.305343627929688,0.10101009905338287,0.0992063507437706,0.10256410390138626,32,,368.5050048828125,1068.4759521484375,362.8798522949219,758
,,,,,,32,7.293753151316196e-05,,,,758
9.030303001403809,9.272493362426758,9.305343627929688,0.10101009905338287,0.0992063507437706,0.10256410390138626,33,,367.4742431640625,1065.50634765625,361.8642272949219,781
,,,,,,33,7.293753151316196e-05,,,,781
9.030303001403809,9.272493362426758,9.061068534851074,0.10101009905338287,0.0992063507437706,0.10256410390138626,34,,366.46563720703125,1062.607177734375,360.8752746582031,804
,,,,,,34,7.293753151316196e-05,,,,804
9.030303001403809,9.272493362426758,9.061068534851074,0.10101009905338287,0.0992063507437706,0.10256410390138626,35,,365.4445495605469,1059.67529296875,359.8765869140625,827
,,,,,,35,7.293753151316196e-05,,,,827
9.030303001403809,9.236503601074219,9.022900581359863,0.10101009905338287,0.0992063507437706,0.10256410390138626,36,,364.4278259277344,1056.763671875,358.8808288574219,850
,,,,,,36,7.293753151316196e-05,,,,850
9.030303001403809,9.17480754852295,9.022900581359863,0.10101009905338287,0.0992063507437706,0.10256410390138626,37,,363.4036865234375,1053.802978515625,357.8719482421875,873
,,,,,,37,7.293753151316196e-05,,,,873
9.007575988769531,9.17480754852295,9.061068534851074,0.10101009905338287,0.0992063507437706,0.10256410390138626,38,,362.42413330078125,1050.9757080078125,356.9097900390625,896
,,,,,,38,7.293753151316196e-05,,,,896
9.007575988769531,9.17480754852295,9.061068534851074,0.10101009905338287,0.0992063507437706,0.10256410390138626,39,,361.4105224609375,1048.04541015625,355.9106750488281,919
,,,,,,39,7.293753151316196e-05,,,,919
9.007575988769531,9.17480754852295,9.061068534851074,0.10101009905338287,0.0992063507437706,0.10256410390138626,40,,360.4210205078125,1045.2012939453125,354.94232177734375,942
,,,,,,40,7.293753151316196e-05,,,,942
9.007575988769531,9.172236442565918,9.061068534851074,0.10101009905338287,0.1031746044754982,0.10256410390138626,41,,359.4216613769531,1042.32373046875,353.9668273925781,965
,,,,,,41,7.293753151316196e-05,,,,965
9.007575988769531,9.172236442565918,9.061068534851074,0.10101009905338287,0.1031746044754982,0.10256410390138626,42,,358.3978576660156,1039.3831787109375,352.967041015625,988
,,,,,,42,7.293753151316196e-05,,,,988
9.007575988769531,9.131105422973633,9.061068534851074,0.10101009905338287,0.1051948070526123,0.10256410390138626,43,,357.39630126953125,1036.49462890625,351.9881286621094,1011
,,,,,,43,7.293753151316196e-05,,,,1011
9.007575988769531,9.131105422973633,9.061068534851074,0.10101009905338287,0.1051948070526123,0.10256410390138626,44,,356.4201354980469,1033.691650390625,351.03466796875,1034
,,,,,,44,7.293753151316196e-05,,,,1034
9.007575988769531,9.123393058776855,9.061068534851074,0.10101009905338287,0.1051948070526123,0.10256410390138626,45,,355.493408203125,1031.015380859375,350.12664794921875,1057
,,,,,,45,7.293753151316196e-05,,,,1057
9.007575988769531,9.0205659866333,9.061068534851074,0.10101009905338287,0.1051948070526123,0.10256410390138626,46,,354.51751708984375,1028.2142333984375,349.172119140625,1080
,,,,,,46,7.293753151316196e-05,,,,1080
9.007575988769531,9.0205659866333,9.061068534851074,0.10101009905338287,0.1051948070526123,0.10256410390138626,47,,353.53399658203125,1025.405029296875,348.2149658203125,1103
,,,,,,47,7.293753151316196e-05,,,,1103
8.946969985961914,9.0205659866333,9.061068534851074,0.10101009905338287,0.1051948070526123,0.10256410390138626,48,,352.53759765625,1022.543701171875,347.2425231933594,1126
,,,,,,48,7.293753151316196e-05,,,,1126
8.946969985961914,9.0205659866333,9.061068534851074,0.10101009905338287,0.1051948070526123,0.10256410390138626,49,,351.56640625,1019.7530517578125,346.29473876953125,1149
,,,,,,49,7.293753151316196e-05,,,,1149
8.946969985961914,9.023136138916016,9.061068534851074,0.10101009905338287,0.1031746044754982,0.10256410390138626,50,,350.6271667480469,1017.0528564453125,345.3812561035156,1172
,,,,,,50,7.293753151316196e-05,,,,1172
8.946969985961914,9.023136138916016,9.061068534851074,0.10101009905338287,0.1031746044754982,0.10256410390138626,51,,349.72186279296875,1014.4497680664062,344.50054931640625,1195
,,,,,,51,7.293753151316196e-05,,,,1195
8.946969985961914,9.002571105957031,9.061068534851074,0.10101009905338287,0.1031746044754982,0.10256410390138626,52,,348.81072998046875,1011.8299560546875,343.6121520996094,1218
,,,,,,52,7.293753151316196e-05,,,,1218
8.946969985961914,9.0205659866333,9.061068534851074,0.10101009905338287,0.1031746044754982,0.10256410390138626,53,,347.9298095703125,1009.3046875,342.755615234375,1241
,,,,,,53,7.293753151316196e-05,,,,1241
8.946969985961914,9.005141258239746,9.061068534851074,0.10101009905338287,0.1071428656578064,0.10256410390138626,54,,347.04083251953125,1006.7340087890625,341.8897705078125,1264
,,,,,,54,7.293753151316196e-05,,,,1264
8.946969985961914,9.005141258239746,9.061068534851074,0.10101009905338287,0.1071428656578064,0.10256410390138626,55,,346.11175537109375,1004.0558471679688,340.9864501953125,1287
,,,,,,55,7.293753151316196e-05,,,,1287
8.946969985961914,9.005141258239746,9.061068534851074,0.10101009905338287,0.1071428656578064,0.10256410390138626,56,,345.1795654296875,1001.379638671875,340.08203125,1310
,,,,,,56,7.293753151316196e-05,,,,1310
8.939393997192383,9.005141258239746,9.061068534851074,0.1111111119389534,0.1071428656578064,0.10256410390138626,57,,344.2674865722656,998.7592163085938,339.1966857910156,1333
,,,,,,57,7.293753151316196e-05,,,,1333
8.939393997192383,9.005141258239746,9.061068534851074,0.1111111119389534,0.1071428656578064,0.10256410390138626,58,,343.40313720703125,996.292724609375,338.36041259765625,1356
,,,,,,58,7.293753151316196e-05,,,,1356
8.939393997192383,9.005141258239746,9.061068534851074,0.1111111119389534,0.1071428656578064,0.10256410390138626,59,,342.5418701171875,993.8277587890625,337.523193359375,1379
,,,,,,59,7.293753151316196e-05,,,,1379
8.939393997192383,9.025707244873047,9.061068534851074,0.1111111119389534,0.1071428656578064,0.10256410390138626,60,,341.8759460449219,991.91650390625,336.87603759765625,1402
,,,,,,60,5.365341712604277e-05,,,,1402
8.939393997192383,9.01799488067627,9.061068534851074,0.1111111119389534,0.1071428656578064,0.10256410390138626,61,,341.234619140625,990.0712280273438,336.2528076171875,1425
,,,,,,61,5.365341712604277e-05,,,,1425
8.939393997192383,9.01799488067627,9.061068534851074,0.1111111119389534,0.1071428656578064,0.10256410390138626,62,,340.5809631347656,988.1989135742188,335.6195373535156,1448
,,,,,,62,5.365341712604277e-05,,,,1448
8.939393997192383,9.015423774719238,9.061068534851074,0.1111111119389534,0.1111111119389534,0.10256410390138626,63,,339.8982238769531,986.244384765625,334.95965576171875,1471
,,,,,,63,5.365341712604277e-05,,,,1471
8.939393997192383,9.015423774719238,9.061068534851074,0.1111111119389534,0.1111111119389534,0.10256410390138626,64,,339.2352600097656,984.349365234375,334.31793212890625,1494
,,,,,,64,5.365341712604277e-05,,,,1494
8.939393997192383,9.015423774719238,9.061068534851074,0.1111111119389534,0.1111111119389534,0.10256410390138626,65,,338.58270263671875,982.4781494140625,333.6854248046875,1517
,,,,,,65,5.365341712604277e-05,,,,1517
8.939393997192383,9.015423774719238,9.061068534851074,0.1111111119389534,0.1111111119389534,0.10256410390138626,66,,337.9440612792969,980.6610107421875,333.0685729980469,1540
,,,,,,66,5.365341712604277e-05,,,,1540
8.818181991577148,9.015423774719238,9.061068534851074,0.11640211939811707,0.1111111119389534,0.10256410390138626,67,,337.3163146972656,978.8584594726562,332.46075439453125,1563
,,,,,,67,5.365341712604277e-05,,,,1563
8.818181991577148,9.015423774719238,9.061068534851074,0.11640211939811707,0.1111111119389534,0.10256410390138626,68,,336.6724853515625,977.0126342773438,331.8368835449219,1586
,,,,,,68,5.365341712604277e-05,,,,1586
8.818181991577148,9.015423774719238,9.061068534851074,0.11640211939811707,0.1111111119389534,0.10256410390138626,69,,336.0343322753906,975.1856689453125,331.2203674316406,1609
,,,,,,69,5.365341712604277e-05,,,,1609
8.818181991577148,9.015423774719238,9.061068534851074,0.11640211939811707,0.1111111119389534,0.10256410390138626,70,,335.42791748046875,973.4425048828125,330.6332702636719,1632
,,,,,,70,5.365341712604277e-05,,,,1632
8.818181991577148,9.015423774719238,9.061068534851074,0.11640211939811707,0.1111111119389534,0.10256410390138626,71,,334.7947692871094,971.6217041015625,330.0208435058594,1655
,,,,,,71,5.365341712604277e-05,,,,1655
8.818181991577148,9.015423774719238,9.061068534851074,0.11640211939811707,0.1111111119389534,0.10256410390138626,72,,334.14654541015625,969.75390625,329.39263916015625,1678
,,,,,,72,5.365341712604277e-05,,,,1678
8.818181991577148,9.015423774719238,9.061068534851074,0.11640211939811707,0.1111111119389534,0.10256410390138626,73,,333.5277404785156,967.9724731445312,328.7945556640625,1701
,,,,,,73,5.365341712604277e-05,,,,1701
8.878787994384766,9.015423774719238,9.038167953491211,0.11640211939811707,0.1111111119389534,0.10256410390138626,74,,332.91864013671875,966.2213134765625,328.2041015625,1724
,,,,,,74,5.365341712604277e-05,,,,1724
8.878787994384766,9.015423774719238,9.038167953491211,0.11640211939811707,0.1111111119389534,0.10256410390138626,75,,332.2867431640625,964.402099609375,327.5928955078125,1747
,,,,,,75,5.365341712604277e-05,,,,1747
8.878787994384766,9.015423774719238,9.038167953491211,0.11640211939811707,0.1111111119389534,0.10256410390138626,76,,331.6573486328125,962.5994262695312,326.986083984375,1770
,,,,,,76,5.365341712604277e-05,,,,1770
8.878787994384766,9.002571105957031,9.038167953491211,0.11640211939811707,0.1111111119389534,0.10256410390138626,77,,331.0330810546875,960.80224609375,326.3827209472656,1793
,,,,,,77,5.365341712604277e-05,,,,1793
8.878787994384766,9.002571105957031,9.038167953491211,0.11640211939811707,0.1111111119389534,0.10256410390138626,78,,330.43658447265625,959.0789184570312,325.8045654296875,1816
,,,,,,78,5.365341712604277e-05,,,,1816
8.878787994384766,9.002571105957031,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,79,,329.83331298828125,957.3427734375,325.2221984863281,1839
,,,,,,79,5.365341712604277e-05,,,,1839
8.878787994384766,9.002571105957031,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,80,,329.2169189453125,955.57666015625,324.62725830078125,1862
,,,,,,80,5.365341712604277e-05,,,,1862
8.878787994384766,9.002571105957031,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,81,,328.60498046875,953.8217163085938,324.0367431640625,1885
,,,,,,81,5.365341712604277e-05,,,,1885
8.878787994384766,9.002571105957031,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,82,,328.00701904296875,952.1133422851562,323.459716796875,1908
,,,,,,82,5.365341712604277e-05,,,,1908
8.878787994384766,9.002571105957031,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,83,,327.3935546875,950.3616943359375,322.8670349121094,1931
,,,,,,83,5.365341712604277e-05,,,,1931
8.878787994384766,9.002571105957031,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,84,,326.79656982421875,948.641845703125,322.2894287109375,1954
,,,,,,84,5.365341712604277e-05,,,,1954
8.878787994384766,9.002571105957031,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,85,,326.20599365234375,946.945556640625,321.716796875,1977
,,,,,,85,5.365341712604277e-05,,,,1977
8.878787994384766,8.858612060546875,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,86,,325.59307861328125,945.1861572265625,321.124267578125,2000
,,,,,,86,5.365341712604277e-05,,,,2000
8.878787994384766,8.858612060546875,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,87,,324.97796630859375,943.4178466796875,320.5283203125,2023
,,,,,,87,5.365341712604277e-05,,,,2023
8.878787994384766,8.858612060546875,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,88,,324.3514709472656,941.6090698242188,319.9215393066406,2046
,,,,,,88,5.365341712604277e-05,,,,2046
8.878787994384766,8.858612060546875,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,89,,323.7352294921875,939.8392333984375,319.3255310058594,2069
,,,,,,89,5.365341712604277e-05,,,,2069
8.878787994384766,8.858612060546875,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,90,,323.2822265625,938.5364990234375,318.8879089355469,2092
,,,,,,90,3.94678718294017e-05,,,,2092
8.878787994384766,8.858612060546875,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,91,,322.8330993652344,937.244140625,318.4535217285156,2115
,,,,,,91,3.94678718294017e-05,,,,2115
8.939393997192383,8.858612060546875,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,92,,322.36968994140625,935.914306640625,318.0054931640625,2138
,,,,,,92,3.94678718294017e-05,,,,2138
8.939393997192383,8.858612060546875,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,93,,321.9366760253906,934.673828125,317.58624267578125,2161
,,,,,,93,3.94678718294017e-05,,,,2161
8.939393997192383,8.858612060546875,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,94,,321.49761962890625,933.4132690429688,317.16265869140625,2184
,,,,,,94,3.94678718294017e-05,,,,2184
8.939393997192383,8.87917709350586,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,95,,321.076416015625,932.201171875,316.75555419921875,2207
,,,,,,95,3.94678718294017e-05,,,,2207
8.939393997192383,8.87917709350586,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,96,,320.64697265625,930.9672241210938,316.34039306640625,2230
,,,,,,96,3.94678718294017e-05,,,,2230
8.939393997192383,8.87917709350586,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,97,,320.1996765136719,929.68603515625,315.909423828125,2253
,,,,,,97,3.94678718294017e-05,,,,2253
8.939393997192383,8.87917709350586,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,98,,319.73736572265625,928.3585815429688,315.46307373046875,2276
,,,,,,98,3.94678718294017e-05,,,,2276
8.939393997192383,8.87917709350586,8.977099418640137,0.11640211939811707,0.1111111119389534,0.10256410390138626,99,,319.28741455078125,927.070556640625,315.028076171875,2299
,,,,,,99,3.94678718294017e-05,,,,2299
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,100,,318.8511657714844,925.8123168945312,314.6048583984375,2322
,,,,,,100,3.94678718294017e-05,,,,2322
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,101,,318.4012145996094,924.5217895507812,314.1683044433594,2345
,,,,,,101,3.94678718294017e-05,,,,2345
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,102,,317.9599609375,923.2454833984375,313.74078369140625,2368
,,,,,,102,3.94678718294017e-05,,,,2368
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,103,,317.54864501953125,922.0609130859375,313.34344482421875,2391
,,,,,,103,3.94678718294017e-05,,,,2391
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,104,,317.12078857421875,920.8245239257812,312.9302062988281,2414
,,,,,,104,3.94678718294017e-05,,,,2414
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,105,,316.67315673828125,919.5411376953125,312.49688720703125,2437
,,,,,,105,3.94678718294017e-05,,,,2437
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,106,,316.25970458984375,918.3505249023438,312.09735107421875,2460
,,,,,,106,3.94678718294017e-05,,,,2460
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,107,,315.83526611328125,917.1328125,311.6868591308594,2483
,,,,,,107,3.94678718294017e-05,,,,2483
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,108,,315.4223327636719,915.9515380859375,311.2874755859375,2506
,,,,,,108,3.94678718294017e-05,,,,2506
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,109,,315.02288818359375,914.805419921875,310.9015197753906,2529
,,,,,,109,3.94678718294017e-05,,,,2529
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,110,,314.60247802734375,913.5988159179688,310.4942932128906,2552
,,,,,,110,3.94678718294017e-05,,,,2552
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,111,,314.18975830078125,912.4093627929688,310.09344482421875,2575
,,,,,,111,3.94678718294017e-05,,,,2575
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,112,,313.76544189453125,911.1837768554688,309.68194580078125,2598
,,,,,,112,3.94678718294017e-05,,,,2598
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,113,,313.33453369140625,909.9349975585938,309.26300048828125,2621
,,,,,,113,3.94678718294017e-05,,,,2621
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,114,,312.92999267578125,908.760986328125,308.871337890625,2644
,,,,,,114,3.94678718294017e-05,,,,2644
8.946969985961914,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,115,,312.52508544921875,907.5946044921875,308.47906494140625,2667
,,,,,,115,3.94678718294017e-05,,,,2667
8.909090995788574,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,116,,312.10089111328125,906.37939453125,308.0687255859375,2690
,,,,,,116,3.94678718294017e-05,,,,2690
8.909090995788574,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,117,,311.6900634765625,905.206787109375,307.67138671875,2713
,,,,,,117,3.94678718294017e-05,,,,2713
8.909090995788574,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,118,,311.2772216796875,904.023681640625,307.2732849121094,2736
,,,,,,118,3.94678718294017e-05,,,,2736
8.909090995788574,8.87917709350586,8.977099418640137,0.1111111119389534,0.1111111119389534,0.10256410390138626,119,,310.8683776855469,902.85400390625,306.8775939941406,2759
,,,,,,119,3.94678718294017e-05,,,,2759
8.909090995788574,8.87917709350586,8.969465255737305,0.1111111119389534,0.1111111119389534,0.1111111119389534,120,,310.566162109375,901.9807739257812,306.58447265625,2782
,,,,,,120,2.9032873499090783e-05,,,,2782
8.909090995788574,8.87917709350586,8.969465255737305,0.1111111119389534,0.1111111119389534,0.1111111119389534,121,,310.264404296875,901.1126098632812,306.29217529296875,2805
,,,,,,121,2.9032873499090783e-05,,,,2805
8.909090995788574,8.87917709350586,8.969465255737305,0.1111111119389534,0.1111111119389534,0.1111111119389534,122,,309.9573974609375,900.2252807617188,305.99456787109375,2828
,,,,,,122,2.9032873499090783e-05,,,,2828
8.909090995788574,8.87917709350586,8.969465255737305,0.1111111119389534,0.1111111119389534,0.1111111119389534,123,,309.65191650390625,899.3386840820312,305.69818115234375,2851
,,,,,,123,2.9032873499090783e-05,,,,2851
8.909090995788574,8.87917709350586,8.969465255737305,0.1111111119389534,0.1111111119389534,0.1111111119389534,124,,309.3464660644531,898.4613037109375,305.40203857421875,2874
,,,,,,124,2.9032873499090783e-05,,,,2874
8.909090995788574,8.87917709350586,8.969465255737305,0.1111111119389534,0.1111111119389534,0.1111111119389534,125,,309.03765869140625,897.5716552734375,305.1034851074219,2897
,,,,,,125,2.9032873499090783e-05,,,,2897
8.909090995788574,8.87917709350586,8.969465255737305,0.1111111119389534,0.1111111119389534,0.1111111119389534,126,,308.7459411621094,896.7283325195312,304.82080078125,2920
,,,,,,126,2.9032873499090783e-05,,,,2920
8.909090995788574,8.87917709350586,8.969465255737305,0.1111111119389534,0.1111111119389534,0.1111111119389534,127,,308.4310302734375,895.816650390625,304.51593017578125,2943
,,,,,,127,2.9032873499090783e-05,,,,2943
8.909090995788574,8.87917709350586,8.969465255737305,0.1111111119389534,0.1111111119389534,0.1111111119389534,128,,308.12213134765625,894.9243774414062,304.21728515625,2966
,,,,,,128,2.9032873499090783e-05,,,,2966
8.909090995788574,8.87917709350586,8.969465255737305,0.1111111119389534,0.1111111119389534,0.1111111119389534,129,,307.807373046875,894.0192260742188,303.9128723144531,2989
,,,,,,129,2.9032873499090783e-05,,,,2989
