MSE/test/dataloader_idx_2,MSE/train/dataloader_idx_0,MSE/val/dataloader_idx_1,acc/test/dataloader_idx_2,acc/train/dataloader_idx_0,acc/val/dataloader_idx_1,epoch,learning_rate,loss/test/dataloader_idx_2,loss/train/dataloader_idx_0,loss/val/dataloader_idx_1,step
4.96212100982666,5.10025691986084,5.29007625579834,0.1948791891336441,0.15395404398441315,0.15913043916225433,9,,2.14081072807312,2.193105697631836,2.199728012084961,39
,,,,,,9,0.008599755354225636,,,,39
4.628787994384766,4.881748199462891,5.122137546539307,0.20400895178318024,0.16065354645252228,0.17285023629665375,10,,2.1237120628356934,2.1733386516571045,2.183021306991577,43
,,,,,,10,0.008599755354225636,,,,43
4.234848499298096,4.668380260467529,4.832061290740967,0.23178672790527344,0.19144439697265625,0.23457863926887512,11,,2.1048922538757324,2.153653860092163,2.1665120124816895,47
,,,,,,11,0.008599755354225636,,,,47
4.121212005615234,4.624678611755371,4.603053569793701,0.236060231924057,0.20823264122009277,0.2805045545101166,12,,2.0853843688964844,2.1337366104125977,2.1499147415161133,51
,,,,,,12,0.008599755354225636,,,,51
3.7348484992980957,4.614396095275879,5.190839767456055,0.27428436279296875,0.22457878291606903,0.24939343333244324,13,,2.067849636077881,2.1152803897857666,2.133760929107666,55
,,,,,,13,0.008599755354225636,,,,55
3.60606050491333,4.791773796081543,5.259541988372803,0.26811152696609497,0.2306186705827713,0.239130437374115,14,,2.050557851791382,2.0972774028778076,2.117669105529785,59
,,,,,,14,0.008599755354225636,,,,59
3.795454502105713,4.940874099731445,5.85496187210083,0.2410459965467453,0.2543010115623474,0.23429951071739197,15,,2.033865213394165,2.080972909927368,2.1026153564453125,63
,,,,,,15,0.008599755354225636,,,,63
4.136363506317139,5.205655574798584,5.8015265464782715,0.23677249252796173,0.2487739473581314,0.23429951071739197,16,,2.0159692764282227,2.063722610473633,2.0873563289642334,67
,,,,,,16,0.008599755354225636,,,,67
3.89393949508667,5.089974403381348,5.70992374420166,0.2592191696166992,0.2647837996482849,0.2428465187549591,17,,1.999962329864502,2.048213481903076,2.072611093521118,71
,,,,,,17,0.008599755354225636,,,,71
3.7348484992980957,4.480719566345215,5.442748069763184,0.2415824979543686,0.23153257369995117,0.2519044876098633,18,,1.9867504835128784,2.037013053894043,2.0619497299194336,75
,,,,,,18,0.008599755354225636,,,,75
3.7727272510528564,4.658097743988037,5.618320465087891,0.2253086417913437,0.2240065485239029,0.2330917865037918,19,,1.9786421060562134,2.0314807891845703,2.055992841720581,79
,,,,,,19,0.008599755354225636,,,,79
3.9696969985961914,4.758354663848877,5.664122104644775,0.20061728358268738,0.2204488217830658,0.21859903633594513,20,,1.9729341268539429,2.0279746055603027,2.0507657527923584,83
,,,,,,20,0.008599755354225636,,,,83
3.9696969985961914,4.67866325378418,5.6946563720703125,0.20061728358268738,0.2288615107536316,0.2137681096792221,21,,1.9641950130462646,2.019390821456909,2.0415942668914795,87
,,,,,,21,0.008599755354225636,,,,87
5.083333492279053,5.7789201736450195,6.3740458488464355,0.22067901492118835,0.2422592043876648,0.23671497404575348,22,,1.958194375038147,2.0132393836975098,2.034224271774292,91
,,,,,,22,0.008599755354225636,,,,91
5.3257575035095215,5.961439609527588,6.404580116271973,0.21450617909431458,0.24034349620342255,0.2459903508424759,23,,1.956801176071167,2.0121376514434814,2.028956413269043,95
,,,,,,23,0.008599755354225636,,,,95
5.659090995788574,6.030848503112793,6.343511581420898,0.21450617909431458,0.23700328171253204,0.2504347860813141,24,,1.956383466720581,2.011465549468994,2.023405075073242,99
,,,,,,24,0.008599755354225636,,,,99
5.560606002807617,5.907454967498779,6.366412162780762,0.2246071845293045,0.25175705552101135,0.2504347860813141,25,,1.9526352882385254,2.0077884197235107,2.0178537368774414,103
,,,,,,25,0.008599755354225636,,,,103
5.10606050491333,5.5681233406066895,6.206106662750244,0.23505352437496185,0.2576410174369812,0.2459903508424759,26,,1.9431403875350952,1.9985963106155396,2.0122945308685303,107
,,,,,,26,0.008599755354225636,,,,107
4.568181991577148,5.303341865539551,5.603053569793701,0.2530864179134369,0.26040229201316833,0.24568066000938416,27,,1.9365681409835815,1.9931758642196655,2.0134496688842773,111
,,,,,,27,0.008599755354225636,,,,111
4.386363506317139,5.115681171417236,5.450381755828857,0.2530864179134369,0.2662862539291382,0.2554192841053009,28,,1.9339981079101562,1.9923690557479858,2.01669979095459,115
,,,,,,28,0.008599755354225636,,,,115
4.265151500701904,5.084832668304443,5.526717662811279,0.25735992193222046,0.2682019770145416,0.2554192841053009,29,,1.9352251291275024,1.9944015741348267,2.0199825763702393,119
,,,,,,29,0.008599755354225636,,,,119
4.265151500701904,5.066838264465332,5.526717662811279,0.25735992193222046,0.2682019770145416,0.2554192841053009,30,,1.9351953268051147,1.9945456981658936,2.0201265811920166,123
,,,,,,30,0.0009579388424754143,,,,123
4.35606050491333,5.066838264465332,5.381679534912109,0.25735992193222046,0.2682019770145416,0.2598637342453003,31,,1.934252381324768,1.9938255548477173,2.019261360168457,127
,,,,,,31,0.0009579388424754143,,,,127
4.35606050491333,5.069408893585205,5.381679534912109,0.25735992193222046,0.26437056064605713,0.273551344871521,32,,1.9332952499389648,1.9926855564117432,2.0176289081573486,131
,,,,,,32,0.0009579388424754143,,,,131
