MSE/test/dataloader_idx_2,MSE/train/dataloader_idx_0,MSE/val/dataloader_idx_1,acc/test/dataloader_idx_2,acc/train/dataloader_idx_0,acc/val/dataloader_idx_1,epoch,learning_rate,loss/test/dataloader_idx_2,loss/train/dataloader_idx_0,loss/val/dataloader_idx_1,step
19.310606002807617,18.20051383972168,18.748090744018555,0.020202020183205605,0.05050504580140114,0.0555555559694767,0,,444.86297607421875,1269.53466796875,421.6713562011719,22
,,,,,,0,9.915274858940393e-05,,,,22
18.696969985961914,17.892030715942383,18.587785720825195,0.020202020183205605,0.05050504580140114,0.0555555559694767,1,,440.92724609375,1258.646728515625,418.1013488769531,45
,,,,,,1,9.915274858940393e-05,,,,45
18.560606002807617,17.614395141601562,18.335878372192383,0.020202020183205605,0.06060606241226196,0.0555555559694767,2,,436.95892333984375,1247.62939453125,414.47747802734375,68
,,,,,,2,9.915274858940393e-05,,,,68
18.446969985961914,17.383033752441406,18.312976837158203,0.020202020183205605,0.06060606241226196,0.0555555559694767,3,,433.06524658203125,1236.85986328125,410.930908203125,91
,,,,,,3,9.915274858940393e-05,,,,91
18.265151977539062,17.059125900268555,17.76335906982422,0.03030303120613098,0.06060606241226196,0.0555555559694767,4,,429.14508056640625,1225.9892578125,407.35101318359375,114
,,,,,,4,9.915274858940393e-05,,,,114
18.24242401123047,17.012853622436523,17.786258697509766,0.03030303120613098,0.06060606241226196,0.0555555559694767,5,,425.397705078125,1215.555908203125,403.91650390625,137
,,,,,,5,9.915274858940393e-05,,,,137
18.24242401123047,16.820051193237305,17.625953674316406,0.03030303120613098,0.06397306174039841,0.0555555559694767,6,,421.66473388671875,1205.1845703125,400.510986328125,160
,,,,,,6,9.915274858940393e-05,,,,160
17.810606002807617,16.611825942993164,17.511449813842773,0.03030303120613098,0.06734006851911545,0.0555555559694767,7,,417.9024658203125,1194.742431640625,397.082275390625,183
,,,,,,7,9.915274858940393e-05,,,,183
17.356060028076172,16.11825180053711,17.030534744262695,0.03030303120613098,0.06734006851911545,0.0694444477558136,8,,414.178955078125,1184.4119873046875,393.6784362792969,206
,,,,,,8,9.915274858940393e-05,,,,206
17.106060028076172,15.886889457702637,16.824426651000977,0.03030303120613098,0.06734006851911545,0.0694444477558136,9,,410.50347900390625,1174.216064453125,390.3150634765625,229
,,,,,,9,9.915274858940393e-05,,,,229
17.106060028076172,15.886889457702637,16.755725860595703,0.03030303120613098,0.06734006851911545,0.0833333358168602,10,,406.8134765625,1164.008544921875,386.95953369140625,252
,,,,,,10,9.915274858940393e-05,,,,252
16.99242401123047,15.401028633117676,16.687023162841797,0.03030303120613098,0.07070706784725189,0.0972222238779068,11,,403.1600341796875,1153.90234375,383.62493896484375,275
,,,,,,11,9.915274858940393e-05,,,,275
16.196969985961914,15.146529197692871,16.389312744140625,0.03030303120613098,0.07070706784725189,0.0972222238779068,12,,399.552734375,1143.94677734375,380.363525390625,298
